-1237.78,-481.565,-219.108,-112.768,-62.1814,-33.8935,-15.122,-9.09495e-13,15.12205,33.89353,62.18144,112.7681,219.1076,481.5647,1237.775
-731.761,-469.376,-282.098,-169.783,-102.064,-58.2706,-26.5947,4.547474e-13,26.59465,58.27065,102.0641,169.7834,282.0975,469.3759,731.7607
-488.131,-382.081,-270.123,-182.204,-118.021,-70.5303,-32.9859,2.273737e-13,32.98591,70.53027,118.0211,182.2037,270.1232,382.0809,488.131
-350.552,-300.693,-234.111,-170.887,-117.286,-72.8435,-34.8187,-1.13687e-12,34.81874,72.84347,117.2861,170.8873,234.1109,300.6932,350.5515
-262.83,-236.03,-194.74,-149.948,-107.393,-68.7388,-33.4456,0.0,33.44555,68.73881,107.3925,149.9484,194.7397,236.0296,262.8303
-201.91,-185.855,-158.87,-126.774,-93.5967,-61.2737,-30.2247,2.273737e-13,30.22465,61.27372,93.59667,126.7743,158.8699,185.8552,201.9099
-157.044,-146.611,-128.11,-104.682,-78.9461,-52.5348,-26.1793,2.273737e-13,26.17934,52.53476,78.94614,104.6822,128.1104,146.6113,157.0441
-122.611,-115.436,-102.278,-84.898,-64.9709,-43.7398,-21.958,-2.27374e-13,21.95795,43.73983,64.97092,84.89802,102.2781,115.4357,122.6111
-95.3536,-90.2421,-80.6684,-67.6608,-52.2997,-35.4957,-17.9126,5.684342e-14,17.91264,35.49569,52.29968,67.66082,80.66841,90.24215,95.35358
-73.2075,-69.5109,-62.4926,-52.7772,-41.0713,-28.0306,-14.1969,1.705303e-13,14.19692,28.0306,41.07129,52.77718,62.49255,69.5109,73.20747
-54.7579,-52.1015,-47.0137,-39.884,-31.1777,-21.3585,-10.8444,5.684342e-14,10.84445,21.35849,31.17772,39.88405,47.0137,52.10145,54.75791
-38.9648,-37.1233,-33.5768,-28.5676,-22.397,-15.3812,-7.82237,-1.84089e-14,7.822374,15.3812,22.39704,28.56759,33.57677,37.12329,38.96482
-25.0133,-23.8501,-21.6025,-18.4125,-14.4617,-9.94688,-5.06385,0.0,5.063855,9.946879,14.46166,18.41251,21.60248,23.85011,25.01327
-12.2249,-11.6614,-10.5705,-9.01831,-7.09019,-4.88081,-2.48617,1.421085e-14,2.486166,4.88081,7.090195,9.018312,10.57054,11.66138,12.22489
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
